"VARIABLE","UNIT","COUNTRY","TIME_FORMAT","POWERCODE","obsTime","obsValue","OBS_STATUS","UNIT_label","VARIABLE_label"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1984",26597,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1985",25041,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1986",25471,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1987",26569,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1988",23946,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CAN","P1Y","6","2002",493000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CAN","P1Y","6","2003",485000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CAN","P1Y","6","2004",488368,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CAN","P1Y","6","2005",512736,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1993",9991,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1994",11881,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1990",649800,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1991",770200,"B","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1992",789000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1993",799700,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1994",875600,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2011",6049,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NLD","P1Y","6","2001",157083,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2015",6756,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2016",6945,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1970",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1971",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MNE","P1Y","6","2006",115,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MNE","P1Y","6","2007",141,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MNE","P1Y","6","2008",123,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","1989",31653,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","1990",30430,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","1991",22198,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CZE","P1Y","6","1993",65297,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","HUN","P1Y","6","1975",39918,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","HUN","P1Y","6","1976",44657,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","HUN","P1Y","6","1977",50200,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","1996",9235,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","1997",8400,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","1998",12635,"B","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","1999",14623,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","2000",23827,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","2001",24194,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","2002",24626,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","2003",24777,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","2004",25260,"B","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","2005",12289,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","2006",12039,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","2007",12209,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BGR","P1Y","6","2008",12305,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MKD","P1Y","6","1970",1034,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MKD","P1Y","6","1971",1219,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","1998",680570,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","1999",688300,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2000",685066,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2001",697936,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2002",713319,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2003",713125,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","1976",32597,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","1977",34285,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","1978",34779,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","1979",35906,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","1980",35318,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2009",705394,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2010",688723,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2011",684220,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2012",687323,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2013",680960,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2014",693964,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GBR","P1Y","6","2015",696997,"P","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BIH","P1Y","6","1989",3070,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BIH","P1Y","6","1990",2737,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BIH","P1Y","6","1991",1479,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BIH","P1Y","6","1992",54,"B","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BIH","P1Y","6","1993",11,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BIH","P1Y","6","1994",20,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1990",768000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1991",886222,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1992",1004444,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1993",1122667,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1994",1240889,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1995",1359111,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1996",1477333,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1997",1595556,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","1998",1713778,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2003",58007,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2004",58573,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2005",58339,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2006",59196,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2007",60943,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2008",62103,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2009",62744,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2010",62668,"B","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2011",63701,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2012",64492,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2013",65251,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2014",66770,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","NOR","P1Y","6","2015",68805,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","1978",376964,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","2013",11756000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","2014",13383000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","2015",15061000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","IND","P1Y","6","2016",16950000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","RUS","P1Y","6","2010",140628,"B","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","RUS","P1Y","6","2011",138567,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1998",895600,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1980",24016,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1981",24652,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1982",24164,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1983",21493,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1984",22537,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1985",21685,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BEL","P1Y","6","1972",62664,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1987",22438,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1988",22989,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1989",23077,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","2014",2874,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","2015",2922,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","2016",3106,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1994",14058,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1995",12343,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1996",12842,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1997",13531,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1976",476300,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1977",493000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1978",511300,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1979",529200,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1980",532100,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","2006",779304,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","2007",779713,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","2008",778797,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1989",24936,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1990",23264,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1991",20985,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SRB","P1Y","6","1992",18547,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1988",612600,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1989",627800,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","2015",778990,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","2016",807564,"E","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2008",5568,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2009",5724,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2010",5885,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CZE","P1Y","6","1977",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2012",6219,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1997",885100,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1991",286645,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","1999",916400,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DEU","P1Y","6","2000",900300,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1972",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1973",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1974",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1975",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1976",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVK","P1Y","6","1977",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","HUN","P1Y","6","1974",35830,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","1992",17556,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","1993",17873,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","SVN","P1Y","6","1994",19231,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","HUN","P1Y","6","1978",56559,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DNK","P1Y","6","2001",63386,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","DNK","P1Y","6","2002",63473,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","1972",34100,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","1973",35800,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","1974",37500,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1970",64578,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1971",70916,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1972",74644,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1973",75095,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1974",77682,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","1981",44400,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","1982",46000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","1983",47900,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1978",116481,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1979",136766,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1980",154155,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1981",168250,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1982",182820,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1983",190069,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1984",198164,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1985",211392,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1986",221293,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1987",230638,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1988",241085,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1989",253600,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1990",271512,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1978",21918,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1992",307223,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","1993",329816,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","2000",63400,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","2001",64700,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","2002",66000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","2003",67260,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FIN","P1Y","6","2004",68545,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1970",1855,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1971",2146,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1972",2375,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1973",2549,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","2004",410000,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","2005",422915,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","2006",436999,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MEX","P1Y","6","2007",449917,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FRA","P1Y","6","1970",330200,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","FRA","P1Y","6","1971",346100,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1980",3851,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1981",3975,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1982",4166,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1983",4242,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1984",4338,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1985",4403,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1986",4682,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1987",4815,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1988",4850,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1989",4909,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1990",4878,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1991",4371,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1992",2065,"B","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1993",862,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1994",935,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1995",1163,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","MDA","P1Y","6","1996",1195,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","JPN","P1Y","6","2001",954293,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","JPN","P1Y","6","2002",955412,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","JPN","P1Y","6","2003",954186,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","JPN","P1Y","6","2004",947563,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","JPN","P1Y","6","2005",933005,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2013",6393,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","2014",6572,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CZE","P1Y","6","1983",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","CZE","P1Y","6","1984",NA,"M","Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","1977",5264,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","1978",5452,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","1979",5734,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BEL","P1Y","6","1970",58576,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ROU","P1Y","6","1986",22263,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","GEO","P1Y","6","1982",6852,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","1992",675220,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","1993",669385,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","1994",680101,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","1995",701860,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BEL","P1Y","6","1977",72094,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BEL","P1Y","6","1978",73137,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BEL","P1Y","6","1979",75760,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BEL","P1Y","6","1980",74451,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","BEL","P1Y","6","1981",75684,NA,"Passenger-kilometres","Road passenger transport"
"T-PASS-RD-TOT","PKM","ITA","P1Y","6","2001",813276,NA,"Passenger-kilometres","Road passenger transport"
