"VARIABLE","UNIT","COUNTRY","MEASURE","TIME_FORMAT","POWERCODE","obsTime","obsValue","UNIT_label","VARIABLE_label","label.y"
"I-INV-RD-MOTW","BGN","BGR","NAT","P1Y","0","2015",1.147e+09,NA,"Bulgarian Lev","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","NAT","P1Y","0","1997",1.9e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","KRW","KOR","NAT","P1Y","0","2014",1.360613e+12,NA,"Won","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","1995",1.78e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HRK","HRV","NAT","P1Y","0","1996",7.56e+08,NA,"Croatian Kuna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR","P1Y","0","2006",1.307e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CHE","EUR_CONST","P1Y","0","1996",1873999890,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CHE","EUR_CONST","P1Y","0","1997",1899114694,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","ITA","EUR","P1Y","0","2013",2.02e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR_CONST","P1Y","0","2014",2451112267,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2001",1067670537,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","TRY","TUR","NAT","P1Y","0","1997",1.22e+08,NA,"Turkish Lira","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","2015",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","1997",4624791,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","KRW","KOR","NAT","P1Y","0","2003",1.702e+12,NA,"Won","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2008",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2015",380966038,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","2011",3.03e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2007",970765454,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR_CONST","P1Y","0","2013",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","2010",3.9e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2014",477738212,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CHF","LIE","NAT","P1Y","0","2012",NA,"M","Swiss Franc","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2010",3.9e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2015",488197425,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2004",526533262,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2013",328209765,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR_CONST","P1Y","0","1999",185774257,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","RSD","SRB","NAT","P1Y","0","2013",1.899e+10,NA,"Serbian Dinar","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","1996",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2015",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2013",160448053,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","RSD","SRB","NAT","P1Y","0","2014",2.2345e+10,NA,"Serbian Dinar","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MEX","EUR","P1Y","0","1997",66928285,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR","P1Y","0","2014",6136870016,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR_CONST","P1Y","0","2002",165778487,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR_CONST","P1Y","0","2001",20348950,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR_CONST","P1Y","0","2005",447061972,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR_CONST","P1Y","0","2006",358205907,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2002",1.227e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2006",720466583,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR","P1Y","0","2002",538243626,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","KRW","KOR","NAT","P1Y","0","2013",1.387777e+12,NA,"Won","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR","P1Y","0","1997",2585584284,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","1996",1.94e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","1996",658914729,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","1995",65289387,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","1996",2045408,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","1997",38757603,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR_CONST","P1Y","0","1996",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR_CONST","P1Y","0","2002",1991011396,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2002",626519414,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR","P1Y","0","1999",2073781691,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CZE","EUR","P1Y","0","2009",397768110,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","1998",6753758,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2014",64075000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","2012",3.27e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2007",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","DKK","DNK","NAT","P1Y","0","2000",9.06e+08,NA,"Danish Krone","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2009",410521936,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","1997",10432191,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2005",854424476,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2006",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2007",18190683,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2003",518521236,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2014",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR","P1Y","0","1996",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2014",408108108,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","BGN","BGR","NAT","P1Y","0","2006",1.76e+08,NA,"Bulgarian Lev","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2012",234081762,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","1996",44965183,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR","P1Y","0","2010",89477452,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR_CONST","P1Y","0","2003",929966646,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2014",337422577,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2010",584522915,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","EUR","P1Y","0","2015",594077000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","KRW","KOR","NAT","P1Y","0","2008",8.22874e+11,"B","Won","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GEO","EUR_CONST","P1Y","0","2013",100676984,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GEO","EUR_CONST","P1Y","0","2014",105603300,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR_CONST","P1Y","0","2003",68164688,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR_CONST","P1Y","0","2004",50501176,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR","P1Y","0","2000",1.301e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR_CONST","P1Y","0","2008",647148847,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2012",5876039909,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","GEL","GEO","NAT","P1Y","0","2011",2.06e+08,NA,"Lari","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2007",1.131e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","NAT","P1Y","0","2005",1.001e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","NAT","P1Y","0","1999",9.1e+07,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","ITA","EUR","P1Y","0","2014",2.63e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2000",92437018,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR","P1Y","0","1995",1.78e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2013",201269987,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","2012",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","TRY","TUR","NAT","P1Y","0","1998",1.82e+08,NA,"Turkish Lira","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CZE","EUR","P1Y","0","2010",431933238,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR_CONST","P1Y","0","2014",1160707937,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2015",104179000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR_CONST","P1Y","0","2014",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","DNK","EUR_CONST","P1Y","0","2000",168210428,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","DNK","EUR","P1Y","0","1999",108533387,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2012",56300000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","NAT","P1Y","0","1995",1.49e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MDA","EUR","P1Y","0","2014",38885219,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2008",894015714,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","1997",34289971,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","KOR","EUR_CONST","P1Y","0","2015",1079535274,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2010",89477452,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2013",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CHF","LIE","NAT","P1Y","0","2013",NA,"M","Swiss Franc","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2009",59103971,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","NAT","P1Y","0","2013",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HUF","HUN","NAT","P1Y","0","2011",6.1295e+10,NA,"Forint","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","NAT","P1Y","0","2001",1.5e+07,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2015",773300471,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","2001",108330011,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2012",47864295,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR_CONST","P1Y","0","1996",629793,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","1999",1.76e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2000",348028390,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","NAT","P1Y","0","2002",1.679e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2001",312738429,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR_CONST","P1Y","0","2005",17232566,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR_CONST","P1Y","0","2006",20311069,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","NAT","P1Y","0","1998",2.6e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2013",6249817034,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","2012",56300000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","NAT","P1Y","0","2015",4.8e+07,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR","P1Y","0","2006",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HUN","EUR","P1Y","0","2010",278027443,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2010",339822475,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2011",276115954,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","2010",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","KOR","EUR","P1Y","0","2010",729389439,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR_CONST","P1Y","0","2000",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2006",180210061,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2011",4677231471,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR_CONST","P1Y","0","2015",1393573019,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HRK","HRV","NAT","P1Y","0","2002",3.99e+09,NA,"Croatian Kuna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2008",619492237,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","2007",8.7e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","DNK","EUR","P1Y","0","2000",121548740,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CZE","EUR","P1Y","0","2015",180175226,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR","P1Y","0","2014",3102592730,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR","P1Y","0","2015",3627721135,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","1999",515970516,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2005",14175345,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","1998",46309113,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR","P1Y","0","2009",29655384,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2008",93052632,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2004",533392000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2011",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2011",209606686,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2014",686645997,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MEX","EUR","P1Y","0","1996",176199728,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","KRW","KOR","NAT","P1Y","0","2001",2.104e+12,NA,"Won","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","NAT","P1Y","0","2007",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","1997",212266612,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2005",3644246209,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR_CONST","P1Y","0","2002",17186167,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","RSD","SRB","NAT","P1Y","0","2009",5.549e+09,NA,"Serbian Dinar","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR","P1Y","0","1998",244480934,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","EUR_CONST","P1Y","0","2015",561509452,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2003",1180233023,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2011",5734808799,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR","P1Y","0","2005",1.001e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","2005",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","2006",1964552000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","2007",2114354272,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","2008",2468452766,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","2009",2411697515,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR_CONST","P1Y","0","1997",3308624770,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2010",1.379e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","2011",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","TRY","TUR","NAT","P1Y","0","1996",6.8e+07,NA,"Turkish Lira","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","2013",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CZE","EUR","P1Y","0","2011",319682798,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2011",46644241,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","DNK","EUR_CONST","P1Y","0","1999",161302519,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","2006",8.02e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","DNK","EUR","P1Y","0","1998",118544397,"B","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","2008",8.75e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","NAT","P1Y","0","2005",1.583e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2003",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","1997",499155564,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2006",18321307,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","EUR_CONST","P1Y","0","2009",691613279,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","2003",2931319,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","2004",14002595,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2013",474064679,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2008",40058450,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","1995",58047764,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2012",452296536,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MEX","EUR","P1Y","0","1995",262198858,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2005",461949635,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","NAT","P1Y","0","2002",1.9e+07,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","NAT","P1Y","0","2003",3e+06,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","NAT","P1Y","0","2008",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2014",63413341,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","1998",356128244,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","1999",397459806,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AZE","EUR_CONST","P1Y","0","2014",302585516,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HRK","HRV","NAT","P1Y","0","2009",4.696e+09,NA,"Croatian Kuna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HRK","HRV","NAT","P1Y","0","2010",2.477e+09,NA,"Croatian Kuna","Road infrastructure investment: Of which motorway"
